# null, year, acm, acn, star, stard, pl, px, rb, part, debasat, debcoll, deb, null, null
# Bin     YDate                 ACM          ACN          Star         StarD        PL           PX           RB           Part         DebASAT      DebColl      Deb          Err          Total
12046     1989.9781 275.4     149.3     0    0    1342.3    25   987  839  448  2    3695 2    7765
12047     1989.98084     275.3     149.2     0    0    1342.5    25   987  839  448  2    3694 2    7764
12048     1989.98357     275.2     149.1     0    0    1341.7    25   987  839  448  2    3693 2    7762
12049     1989.98631     275.1     148.9     0    0    1341.9    25   987  839  448  2    3691 2    7760
12050     1989.98905     275.6     149.8     0    0    1342.6    28   990  843  445  2    3689 2    7767
12051     1989.99179     274.5     149.7     0    0    1343.8    28   989  842  445  2    3689 2    7765
12052     1989.99452     273.9     149.5     0    0    1344.5    28   989  842  445  2    3688 2    7764
12053     1989.99726     273.8     149.4     0    0    1344.7    28   989  842  445  2    3688 2    7764
12054     1990 273.7     149.3     0    0    1340 27   987  842  445  2    3687 2    7755
12055     1990.00274     275.7     149.2     0    0    1340.1    26   988  845  445  2    3687 2    7760
12056     1990.00548     275.6     149.1     0    0    1339.3    26   988  845  444  2    3687 2    7758
12057     1990.00821     275.6     149  0    0    1339.4    26   988  844  439  2    3681 2    7746
12058     1990.01095     275.5     148.9     0    0    1339.5    24   988  844  439  2    3679 2    7742
12059     1990.01369     275.5     148.9     0    0    1339.7    24   986  844  439  2    3677 2    7738
12060     1990.01643     275.4     148.8     0    0    1339.8    23   986  844  439  2    3674 2    7734
12061     1990.01916     275.4     148.7     0    0    1338.9    21   986  844  439  2    3674 2    7731
12062     1990.0219 275.3     148.6     0    0    1339 21   985  844  439  2    3674 2    7730
12063     1990.02464     275.8     148.5     0    0    1339.7    19   984  844  439  2    3673 2    7727
12064     1990.02738     276.2     148.5     0    0    1340.3    16   984  846  439  2    3673 2    7727
12065     1990.03012     276.2     148.4     0    0    1340.4    16   984  855  439  2    3673 2    7736
12066     1990.03285     276.1     148.3     0    0    1340.6    15   984  855  439  2    3672 2    7734
12067     1990.03559     276.1     148.2     0    0    1340.7    12   984  853  439  2    3672 2    7729
12068     1990.03833     276  148.2     0    0    1340.8    12   984  853  439  2    3671 2    7728
12069     1990.04107     276  148.1     0    0    1341 10   984  852  439  2    3670 2    7724
12070     1990.04381     275.9     148  0    0    1341.1    8    984  852  439  2    3669 2    7721
12071     1990.04654     276.9     147.9     0    0    1341.2    14   985  854  439  2    3669 2    7731
12072     1990.04928     276.8     148.8     0    0    1341.4    14   986  854  439  2    3668 2    7732
12073     1990.05202     276.7     148.8     0    0    1341.5    14   986  853  439  2    3667 2    7730
12074     1990.05476     276.2     148.7     0    0    1340.1    14   986  853  439  2    3665 2    7726
12075     1990.05749     275.6     148.6     0    0    1340.8    14   986  853  439  2    3665 2    7726
12076     1990.06023     276.6     154.5     0    0    1340.9    14   987  853  439  2    3664 2    7733
12077     1990.06297     277.5     154.4     0    0    1341 14   989  854  439  2    3663 2    7736
12078     1990.06571     278  154.9     0    0    1342.2    14   991  854  439  2    3663 2    7740
12079     1990.06845     277.4     154.3     0    0    1342.3    14   992  852  439  2    3663 2    7738
12080     1990.07118     277.4     154.2     0    0    1342.4    14   992  855  439  2    3663 2    7741
12081     1990.07392     277.3     154.1     0    0    1342.5    14   992  855  439  2    3662 2    7740
12082     1990.07666     277.3     154.1     0    0    1342.7    14   992  854  439  2    3661 2    7738
12083     1990.0794 276.7     154  0    0    1342.3    14   991  857  438  2    3660 2    7737
12084     1990.08214     276.2     154.9     0    0    1342.9    16   991  856  438  2    3660 2    7739
12085     1990.08487     276.1     154.8     0    0    1343.1    16   991  854  438  2    3660 2    7737
12086     1990.08761     276  154.7     0    0    1343.3    16   991  855  438  2    3660 2    7738
12087     1990.09035     275.9     154.6     0    0    1343.5    16   991  855  438  2    3659 2    7737
12088     1990.09309     275.8     154.5     0    0    1343.7    16   990  853  438  2    3658 2    7733
12089     1990.09582     276.7     154.4     0    0    1342.9    16   991  854  438  2    3658 2    7735
12090     1990.09856     276.6     154.3     0    0    1343.1    16   991  855  438  2    3658 2    7736
12091     1990.1013 276.6     155.2     0    0    1342.3    26   992  854  438  2    3658 2    7746
12092     1990.10404     276.5     158.1     0    0    1342.5    26   993  852  438  2    3657 2    7747
12093     1990.10678     276.4     158  0    0    1342.7    26   993  851  438  2    3657 2    7746
12094     1990.10951     276.3     157.9     0    0    1341.8    26   993  851  437  2    3657 2    7744
12095     1990.11225     276.2     157.8     0    0    1342 26   993  850  437  2    3657 2    7743
12096     1990.11499     277.1     157.6     0    0    1342.2    26   994  848  437  2    3656 2    7742
12097     1990.11773     277.1     157.5     0    0    1342.4    26   994  848  437  2    3654 2    7740
12098     1990.12047     277  156.9     0    0    1343.1    26   993  848  437  2    3652 2    7737
12099     1990.1232 276.9     158.3     0    0    1343.7    26   994  848  436  2    3652 2    7739
12100     1990.12594     277.9     158.2     0    0    1343.9    26   996  850  436  2    3652 2    7744
12101     1990.12868     277.8     158.1     0    0    1344.1    26   996  850  435  2    3651 2    7742
12102     1990.13142     277.7     157.5     0    0    1344.8    26   995  849  435  2    3651 2    7740
12103     1990.13415     277.6     156.9     0    0    1345.4    25   995  849  435  2    3651 2    7739
12104     1990.13689     277.6     156.8     0    0    1344.6    25   995  849  435  2    3651 2    7738
12105     1990.13963     277.5     156.7     0    0    1344.8    25   995  849  435  2    3649 2    7736
12106     1990.14237     277.4     156.6     0    0    1345 24   994  849  435  2    3648 2    7733
12107     1990.14511     277.4     156.5     0    0    1345.1    24   993  849  435  2    3648 2    7732
12108     1990.14784     277.3     156.4     0    0    1345.3    24   993  849  435  2    3646 2    7730
12109     1990.15058     277.2     156.3     0    0    1345.5    23   993  849  435  2    3645 2    7728
12110     1990.15332     277.2     156.2     0    0    1344.6    20   993  849  435  2    3644 2    7723
12111     1990.15606     277.1     156.1     0    0    1344.8    20   993  849  435  2    3642 2    7721
12112     1990.1588 277  156.5     0    0    1345.5    19   994  849  435  2    3641 2    7721
12113     1990.16153     279  156.9     0    0    1346.1    18   996  849  435  2    3639 2    7723
12114     1990.16427     279.9     156.8     0    0    1346.2    18   996  847  434  2    3639 2    7721
12115     1990.16701     279.9     156.7     0    0    1346.3    18   995  847  433  2    3639 2    7719
12116     1990.16975     279.9     156.7     0    0    1346.5    18   995  847  433  2    3638 2    7718
12117     1990.17248     279.4     156.6     0    0    1345.1    18   995  844  433  2    3638 2    7713
12118     1990.17522     278.8     156.5     0    0    1345.7    16   995  844  433  2    3638 2    7711
12119     1990.17796     278.8     156.4     0    0    1345.8    12   995  844  433  2    3637 2    7706
12120     1990.1807 278.8     156.3     0    0    1345.9    11   995  843  433  2    3642 2    7709
12121     1990.18344     278.7     156.3     0    0    1346 11   995  842  433  2    3641 2    7707
12122     1990.18617     278.7     156.2     0    0    1346.1    10   995  842  433  2    3640 2    7705
12123     1990.18891     278.7     156.1     0    0    1346.2    10   995  842  433  2    3638 2    7703
12124     1990.19165     278.6     156  0    0    1346.3    10   995  842  433  2    3637 2    7702
12125     1990.19439     278.6     155.9     0    0    1346.5    9    995  842  433  2    3637 2    7701
12126     1990.19713     277.6     155.9     0    0    1347.6    9    995  842  433  2    3637 2    7701
12127     1990.19986     278.5     155.8     0    0    1348.7    11   996  843  433  2    3636 2    7706
12128     1990.2026 278.5     155.7     0    0    1348.8    11   995  841  433  2    3636 2    7703
12129     1990.20534     278.5     155.6     0    0    1348.9    11   995  841  433  2    3634 2    7701
12130     1990.20808     278.4     155.6     0    0    1348 11   995  841  433  2    3633 2    7699
12131     1990.21081     278.4     155  0    0    1348.6    11   995  840  433  2    3633 2    7698
12132     1990.21355     277.9     154.1     0    0    1349 11   995  840  433  2    3631 2    7695
12133     1990.21629     277.3     154.8     0    0    1349.9    11   996  840  433  2    3631 2    7697
12134     1990.21903     277.3     154.5     0    0    1350.2    11   996  840  432  2    3629 2    7694
12135     1990.22177     278.3     154.2     0    0    1350.6    13   996  840  432  2    3627 2    7695
12136     1990.2245 278.2     154.1     0    0    1350.7    13   995  840  432  2    3626 2    7693
12137     1990.22724     277.7     154  0    0    1351.3    12   995  840  432  2    3626 2    7692
12138     1990.22998     277.2     153.9     0    0    1351.9    12   995  840  432  2    3626 2    7692
12139     1990.23272     278.1     153.8     0    0    1352 11   997  840  432  2    3624 2    7692
12140     1990.23546     279.1     153.8     0    0    1352.1    11   999  841  432  2    3623 2    7695
12141     1990.23819     279.1     153.7     0    0    1352.3    10   999  840  431  2    3622 2    7691
12142     1990.24093     279  153.6     0    0    1352.4    10   999  840  431  2    3620 2    7689
12143     1990.24367     279  153.5     0    0    1352.5    10   999  839  430  2    3620 2    7687
12144     1990.24641     279  153.4     0    0    1352.6    9    999  839  430  2    3617 2    7683
12145     1990.24914     278.9     153.4     0    0    1352.7    9    999  839  430  2    3617 2    7683
12146     1990.25188     278.9     153.3     0    0    1352.8    9    999  839  430  2    3617 2    7683
12147     1990.25462     278.8     154.2     0    0    1353 9    999  839  430  2    3617 2    7684
12148     1990.25736     278.8     154.1     0    0    1353.1    9    998  838  430  2    3617 2    7682
12149     1990.2601 278.2     156.1     0    0    1352.7    9    998  843  430  2    3617 2    7688
12150     1990.26283     277.7     164  0    0    1353.3    9    998  843  430  2    3617 2    7696
12151     1990.26557     278.6     163.9     0    0    1353.5    9    999  842  430  2    3617 2    7697
12152     1990.26831     278.6     163.8     0    0    1353.6    9    999  840  430  2    3617 2    7695
12153     1990.27105     278.6     163.7     0    0    1352.7    9    999  839  430  2    3615 2    7691
12154     1990.27379     278.5     163.7     0    0    1352.8    9    999  838  430  2    3615 2    7690
12155     1990.27652     278.5     167.6     0    0    1353 11   1001 841  430  2    3615 2    7701
12156     1990.27926     278.4     167.5     0    0    1353.1    11   1001 841  430  2    3615 2    7701
12157     1990.282  280.4     167.4     0    0    1353.2    11   1004 841  430  2    3615 2    7706
12158     1990.28474     280.3     167.3     0    0    1353.3    11   1004 840  430  2    3615 2    7705
12159     1990.28747     280.3     167.3     0    0    1352.4    11   1004 840  430  2    3615 2    7704
12160     1990.29021     280.3     167.2     0    0    1351.6    11   1003 840  430  2    3614 2    7701
12161     1990.29295     281.2     167.1     0    0    1351.7    11   1004 840  430  2    3613 2    7702
12162     1990.29569     281.2     167  0    0    1351.8    11   1003 840  430  2    3612 2    7700
